"country_sector_vec","ESRI_weight_1","ESRI_d_weight_1","ESRI_u_weight_1"
"('BR', 'Hotels and restaurants (55)')","0.000479409988333224","0.000293378502993788","0.000477706537056916"
"('MX', 'Manufacture of office machinery and computers (30)')","0.000542092404833316","0.000136271742073164","0.000542073625186282"
"('WM', 'Manufacture of motor vehicles, trailers and semi-trailers (34)')","0.000538969579467866","0.000242419347377147","0.000538616553161299"
"('BE', 'Manufacture of motor vehicles, trailers and semi-trailers (34)')","0.000541696642245342","0.000199294982318302","0.000541484027592627"
"('WM', 'Manufacture of wearing apparel; dressing and dyeing of fur (18)')","0.000539328338128207","8.91793382565522e-05","0.000539001971624192"
"('WL', 'Supporting and auxiliary transport activities; activities of travel agencies (63)')","0.00043080349427506","0.000301148693804248","0.000427798302324191"
"('IN', 'Cultivation of wheat')","0.000595014706539518","0.000472327360042054","0.000304482516920876"
"('WL', 'Cultivation of vegetables, fruit, nuts')","0.000589075441093832","0.000450429180867844","0.00043113630237429"
"('FR', 'Production of electricity by wind')","0.000260583280275465","0.000248171786391272","3.86658554262843e-05"
"('KR', 'Manufacture of electrical machinery and apparatus n.e.c. (31)')","0.000525411153597915","0.000337919621469774","0.000508387459529206"
"('IT', 'Health and social work (85)')","0.000535437484396608","0.000206980751151815","0.000535437484386763"
"('WL', 'Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries')","0.00050680557010638","7.90447513561048e-05","0.000506801423012666"
"('FR', 'Incineration of waste: Textiles')","0.00226473255724429","0.00225487575761676","6.09828780147837e-05"
"('WL', 'Transport via pipelines')","0.000582318502467057","0.000554050057643004","0.000128302664782365"
"('US', 'Manufacture of fish products')","0.000825517104614602","0.00075175025475164","0.000306204299121374"
"('FR', 'Incineration of waste: Metals and Inert materials')","0.00159337671267902","0.00154729170493023","0.000231933782055106"
"('TW', 'Chemicals nec')","0.000527140442341788","0.00028891335792832","0.000524878041392186"
"('KR', 'Manufacture of medical, precision and optical instruments, watches and clocks (33)')","0.000118325214196337","8.80708303918409e-05","0.000116667203774871"
"('SE', 'Other land transport')","0.000518064854041078","0.000414131965563952","0.000507691512599545"
"('WF', 'Supporting and auxiliary transport activities; activities of travel agencies (63)')","0.000443488473210107","0.000326963233478264","0.000443261990887196"
"('WL', 'Manufacture of rubber and plastic products (25)')","0.000547342075057194","0.000361526464315803","0.000516829855686153"
"('DE', 'Biogasification of food waste, incl. land application')","0.000961048213747897","0.000955511364739201","2.21163424474556e-05"
"('AU', 'Education (80)')","0.000526750079203167","6.65188181490403e-05","0.000526750079180147"
"('TR', 'Hotels and restaurants (55)')","0.000389454739284972","0.000203348641131742","0.00038547513617717"
"('WL', 'Cultivation of crops nec')","0.000591378448193511","0.000565219374260084","0.000166898841651998"
"('NL', 'Manufacture of office machinery and computers (30)')","0.000526717859227436","0.000313078492050244","0.000524238757680423"
"('IN', 'Activities auxiliary to financial intermediation (67)')","0.000273786861781956","0.000271822107396722","0.000253029394956529"
"('RU', 'Pulp')","0.000684907836614836","0.000594578351661562","0.000136572864697085"
"('WM', 'Cultivation of vegetables, fruit, nuts')","0.000541048367529513","0.000411082968970579","0.00046059128357551"
"('ID', 'Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)')","0.000498749833737642","0.000186406634238802","0.000498749676137776"
"('IT', 'Quarrying of stone')","0.00054179136229431","0.000470116255414584","0.00010126946294208"
"('AU', 'Research and development (73)')","0.00052102928537763","0.000158175062671945","0.000520958268454172"
"('WF', 'Other business activities (74)')","0.000520574623891793","0.000429812879431254","0.000520570693570196"
"('BR', 'Cultivation of crops nec')","0.000611409686880014","0.000571670747556916","0.00020329038858083"
"('IN', 'Manufacture of beverages')","0.000529960682041377","8.92376841939435e-05","0.00050329138014344"
"('IN', 'Animal products nec')","0.000590004520094951","0.00051640750165946","0.000129903333587282"
"('BR', 'Processing of meat cattle')","0.00068205513570692","0.000554077383794344","0.000202564903207182"
"('CA', 'Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)')","0.000482429916116464","0.000224377861491492","0.000469570071873444"
"('FR', 'Education (80)')","0.000510935166209899","0.000366593600893698","0.000510616507266033"
"('IT', 'Quarrying of sand and clay')","0.00176875065693998","0.00170745961516075","0.000194571433842133"
"('TW', 'Real estate activities (70)')","0.000454703208722999","0.000224261129880022","0.000454055752256555"
"('IE', 'Other business activities (74)')","0.000508486501773108","0.000282165891837415","0.000508258970372575"
"('WM', 'Transmission of electricity')","0.000534111246151201","0.000519812965153389","7.12502428873844e-05"
"('WA', 'Manufacture of ceramic goods')","0.000554861761618848","0.000379248292755165","0.000435770151606431"
"('RU', 'Manufacture of basic iron and steel and of ferro-alloys and first products thereof')","0.000503805775936973","0.000352205856625959","0.000478027117634417"
"('IT', 'Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries')","0.000414888567556849","0.000163904259352985","0.000410111677511042"
"('BE', 'Other land transport')","0.000503924127387476","0.000352059579852849","0.000433798555617452"
"('IN', 'Manufacture of wearing apparel; dressing and dyeing of fur (18)')","0.000504697844099967","0.000215933469510868","0.000499090307228741"
"('TW', 'Paper')","0.000504314235730441","0.000311447494070011","0.000499615636004456"
"('WM', 'Chemicals nec')","0.000444684203583222","0.000185393867753326","0.00043814344283523"
"('CH', 'Real estate activities (70)')","0.000459750415285061","0.000390354486597722","0.000459649509331988"
"('KR', 'Transport via railways')","0.000427077853528996","0.000312881748171444","0.000238743519559832"
"('FI', 'Construction (45)')","0.000464807243777605","0.000153664617441489","0.000464802319870917"
"('CA', 'Other service activities (93)')","0.000492570719957213","0.000227834591227221","0.000492323868418155"
"('TR', 'Manufacture of motor vehicles, trailers and semi-trailers (34)')","0.000497821678822467","0.000125924962391486","0.000497721031331203"
"('CA', 'Manufacture of furniture; manufacturing n.e.c. (36)')","0.000391569232824779","9.74651419033758e-05","0.000391568137028466"
"('IE', 'Post and telecommunications (64)')","0.000254829467816756","0.000158638277918795","0.000248270645305061"
"('IE', 'Inland water transport')","1.1359341460163e-05","8.78827156994207e-06","1.13472597757852e-05"
"('TW', 'Public administration and defence; compulsory social security (75)')","0.000408951521444285","0.000117853465684076","0.000397027234431315"
"('MX', 'Other land transport')","0.000494668528866769","0.00031884767366648","0.000476351145670871"
"('IT', 'Manufacture of other transport equipment (35)')","0.000282155880877153","0.000131161403460059","0.000281425154084858"
"('CZ', 'Manufacture of machinery and equipment n.e.c. (29)')","0.000493998806929736","0.000101602646921905","0.000493228333371019"
"('KR', 'Manufacture of fish products')","0.000506378031109181","0.000249502818856386","0.000420118750086674"
"('WF', 'Cultivation of vegetables, fruit, nuts')","0.000502535591515644","0.000363905224987789","0.000446509248072304"
"('ID', 'Production of electricity by Geothermal')","7.03409982302833e-05","7.03409982302833e-05","4.15662957115578e-06"
"('IN', 'Precious metals production')","0.00054276525145995","0.000292258054497436","0.000462407077192692"
"('JP', 'Casting of metals')","0.000714259211326554","0.000540650760010411","0.000420509404505471"
"('AU', 'Manufacture of beverages')","0.000606471397819191","0.000509909118042609","0.000318412025358709"
"('BR', 'Manufacture of rubber and plastic products (25)')","0.000495096830314377","0.000241406367383664","0.000485532434977213"
"('WL', 'Manufacture of motor vehicles, trailers and semi-trailers (34)')","0.000484319064316133","0.000352493414218366","0.000482709840240983"
"('AU', 'Air transport (62)')","0.000413628803334094","7.4851866215415e-05","0.000413476572482323"
"('IN', 'Transport via pipelines')","0.00077565576225746","0.000767366811065885","0.00010581681370891"
"('WL', 'Real estate activities (70)')","0.000464047731590362","0.000218901524572677","0.000464037560861073"
"('JP', 'Mining of precious metal ores and concentrates')","0.000483735658563731","0.000364517815993155","0.000261367825758957"
"('WA', 'Private households with employed persons (95)')","0.000481501764379014","0.000451528746888809","0.000481501764379014"
"('JP', 'Education (80)')","0.000481099175461876","2.09482608906605e-05","0.000481099175461876"
"('ID', 'Financial intermediation, except insurance and pension funding (65)')","0.000446799135794795","0.000334440578634063","0.000436393698244903"
"('PL', 'Manufacture of machinery and equipment n.e.c. (29)')","0.000483538290692871","0.000223074763956077","0.000477255131212843"
"('CA', 'Production of electricity by nuclear')","0.000222089623111617","0.000220264624198295","2.61632004866811e-05"
"('CA', 'Manufacture of rubber and plastic products (25)')","0.000464250622844554","0.000297239207205807","0.000456014938303666"
"('BR', 'Public administration and defence; compulsory social security (75)')","0.00044782737895611","0.000109081689645923","0.000444598095334927"
"('RU', 'Manufacture of furniture; manufacturing n.e.c. (36)')","0.00038699720736269","0.000120880796996376","0.000386994977656072"
"('IT', 'Manufacture of textiles (17)')","0.000474855509573876","0.000274888703174022","0.000473936829812798"
"('ZA', 'Petroleum Refinery')","0.000474876500354159","0.000211292301083592","0.000473108617001289"
"('NL', 'Public administration and defence; compulsory social security (75)')","0.00038885027632083","0.000141302167202177","0.000364266525070337"
"('ES', 'Manufacture of machinery and equipment n.e.c. (29)')","0.000477094194516501","0.000197271658426605","0.000472075210177207"
"('FR', 'Health and social work (85)')","0.000472611892324695","8.26655713286566e-05","0.000472611888808564"
"('CA', 'Manufacture of fabricated metal products, except machinery and equipment (28)')","0.000488534394575043","0.000280857671401327","0.000472264422867915"
"('ES', 'Renting of machinery and equipment without operator and of personal and household goods (71)')","0.000380094188600885","0.000349705093928379","0.000253696694313359"
"('ID', 'Re-processing of secondary steel into new steel')","0.00031525704162853","0.000186767459845001","0.000286106474605482"
"('NL', 'Sea and coastal water transport')","0.000338888273946893","0.000158399377884893","0.000322609038933102"
"('IT', 'Paper')","0.000471391916395726","0.000237468498637459","0.000442506231573612"
"('IN', 'Copper production')","0.000451848770964309","0.000291979275264253","0.000358180884358035"
"('CH', 'Processing of Food products nec')","0.000469011035976288","0.00020536457677728","0.000466488075197635"
"('CH', 'Inland water transport')","0.000107505407643587","8.56505181926187e-05","5.77165208713622e-05"
"('WA', 'Recreational, cultural and sporting activities (92)')","0.000483611002393196","0.00028758092410685","0.00043809893253492"
"('SE', 'Computer and related activities (72)')","0.000438268756495218","0.000317807031951726","0.000437509891792139"
"('JP', 'Insurance and pension funding, except compulsory social security (66)')","0.000425291443436482","8.6241799532623e-05","0.000417953224734654"
"('WL', 'Manufacture of fish products')","0.00051705154961846","0.000324745815461339","0.000345754991659786"
"('IT', 'Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)')","0.000464386046789801","0.000259021589352","0.000439685242644926"
"('WL', 'Paper')","0.00046662135607719","0.000315598871791884","0.000437568218419252"
"('ES', 'Chemicals nec')","0.000453626816426217","0.000214225317224987","0.000450508733386518"
"('GB', 'Manufacture of office machinery and computers (30)')","0.000461094704053355","0.000266905976149142","0.000460915015968323"
"('JP', 'Processing of dairy products')","0.000629755403002","0.000454701243642563","0.000386138469456312"
"('DE', 'Manufacture of glass and glass products')","0.000462140544826105","0.000358643819210345","0.00031452747306324"
"('IE', 'Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)')","0.000243119373059179","0.000117599533415753","0.000243103848104401"
"('TR', 'Mining of copper ores and concentrates')","0.000469169081470154","0.000466095402861488","1.70813500988771e-05"
"('KR', 'Education (80)')","0.000458216017865609","9.9248758012014e-05","0.000458216010725165"
"('IT', 'Sea and coastal water transport')","0.000317711558664878","0.000220995494488599","0.000265169364116957"
"('CA', 'Paper')","0.000461613337259789","0.000229182561901122","0.000449313181816723"
"('RU', 'Mining of coal and lignite; extraction of peat (10)')","0.000417240450082404","0.000333298690930661","0.000240562697144899"
"('WM', 'Manufacture of rubber and plastic products (25)')","0.000480365760929682","0.000470178438432579","0.000376907802416944"
"('PL', 'Other business activities (74)')","0.000457210316132692","0.000383384000711318","0.000457015856451278"
"('WL', 'Distribution and trade of electricity')","0.000388471153009307","0.000355781947714807","0.000175633990097404"
"('IT', 'Public administration and defence; compulsory social security (75)')","0.000364105773617265","0.000130917281275572","0.000343231455735622"
"('WL', 'Poultry farming')","0.00047978236552928","0.00042209441651197","0.000348969470151306"
"('RU', 'Manufacture of other transport equipment (35)')","0.000206638291704764","0.000130667076757098","0.000200436914055194"
"('KR', 'Production of electricity by gas')","0.000305251342697515","0.00028999249311004","7.1874698585119e-05"
"('BE', 'Petroleum Refinery')","0.000447929406548527","0.000295935635326211","0.000384526341060789"
"('ES', 'Landfill of waste: Textiles')","0.000502469826377481","0.000497213272837004","3.43228458331606e-05"
"('ID', 'Manufacture of fabricated metal products, except machinery and equipment (28)')","0.000456054274759496","0.000251497034379303","0.000450901188411481"
"('BR', 'Chemicals nec')","0.000450264126558276","0.000195633769334514","0.000442404171231191"
"('WL', 'Processing of meat poultry')","0.000478148605426806","0.00015099197922126","0.000418903717788275"
"('IE', 'Other land transport')","0.00031600830374939","0.000181817358547791","0.000306571493106493"
"('CZ', 'Construction (45)')","0.000443352116050426","0.000272878947697819","0.000442866681602696"
"('JP', 'Recreational, cultural and sporting activities (92)')","0.000449524631838702","0.000223130751472978","0.000432414724200158"
"('ID', 'Chemicals nec')","0.000445077414110174","0.000227106678615212","0.000440550784689263"
"('WF', 'Sea and coastal water transport')","0.000231726429809544","0.000200223637895831","0.000163581913536067"
"('JP', 'Quarrying of stone')","0.000638860633813987","0.000572628520780915","0.00017698780946327"
"('JP', 'Manufacture of glass and glass products')","0.000448264113404594","0.000308859801336597","0.000350389248873437"
"('WL', 'Cultivation of cereal grains nec')","0.000469896613819726","0.000401181571497599","0.000263790796807888"
"('IN', 'Raw milk')","0.000465778759562477","0.000326424187011784","0.000433654982661877"
"('FR', 'Landfill of waste: Food')","0.000830391291183142","0.000795211665115823","0.000132298766029481"
"('WF', 'Air transport (62)')","0.000359569112359167","0.000106533702839716","0.000358478998573888"
"('WF', 'Financial intermediation, except insurance and pension funding (65)')","0.000417355686288124","0.000305322813303916","0.000406793998732798"
"('GB', 'Processing of nuclear fuel')","1.33954671762831e-05","5.32170157742509e-06","1.33889558514562e-05"
"('ID', 'Extraction of natural gas and services related to natural gas extraction, excluding surveying')","0.000373923613698291","0.000369272698087348","0.000215274368991113"
"('TW', 'Other service activities (93)')","0.000440519827665256","2.69557479822381e-05","0.000440486386706639"
"('RU', 'Steam and hot water supply')","0.000360360407241019","0.000353843803382223","3.58474266219014e-05"
"('WM', 'Activities auxiliary to financial intermediation (67)')","0.000263059976068436","0.000192414508010687","0.000258370458847136"
"('ID', 'Public administration and defence; compulsory social security (75)')","0.000438764793488746","7.36841700529451e-06","0.000438764793487829"
"('US', 'Manufacture of office machinery and computers (30)')","0.000437499821835732","0.000280357893367225","0.00043692766981858"
"('TW', 'Publishing, printing and reproduction of recorded media (22)')","0.000436173433724717","0.000260274536664419","0.000436124211046737"
"('WM', 'Transport via railways')","0.000426326216890796","0.000369969907581938","0.00015489501755825"
"('CH', 'Hotels and restaurants (55)')","0.000411911444285608","0.000164648726000823","0.000410121582654006"
"('LT', 'Petroleum Refinery')","0.000433472884605532","0.000294866377604153","0.000429345734779099"
"('NO', 'Construction (45)')","0.000422886467849086","0.000238453148056045","0.000422833612434407"
"('WL', 'Manufacture of other transport equipment (35)')","0.00030347608413388","0.000160611388831908","0.000299698299416472"
"('FR', 'Steam and hot water supply')","0.000192436154311605","0.000165810926287789","5.02241740772595e-05"
"('WM', 'Health and social work (85)')","0.000430796450045085","4.23750569103593e-05","0.000430795945634575"
"('TR', 'Financial intermediation, except insurance and pension funding (65)')","0.00037032159181406","0.000297980181890705","0.000363573173671945"
"('JP', 'Cultivation of paddy rice')","0.000488049308223115","0.000394450920056369","0.000358997249944664"
"('WM', 'Manufacture of office machinery and computers (30)')","0.000429062560158413","0.000192931093851799","0.000428301246077177"
"('RU', 'Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)')","0.000414748796086591","0.000115638176446344","0.000414745709082884"
"('ID', 'Processed rice')","0.000450412466509759","9.59588596192238e-05","0.00041323041308424"
"('ID', 'Manufacture of textiles (17)')","0.000427299492602014","0.000291658529168027","0.000426062107871053"
"('SE', 'Mining of iron ores')","0.000453394893346177","0.000453286514532007","2.7160253630277e-06"
"('TW', 'Air transport (62)')","0.000359370428320469","8.03858221968027e-05","0.00035651969322978"
"('IN', 'Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries')","0.00025377067906606","0.000242530520226865","0.000216981822781916"
"('ES', 'Production of electricity by wind')","0.000289755885392701","0.000285500735534537","3.70969780565832e-05"
"('BE', 'Activities auxiliary to financial intermediation (67)')","0.000303901465602071","0.000188528843740825","0.000303043578160255"
"('KR', 'Cultivation of paddy rice')","0.000427839043011194","0.000396673365631921","0.000231831311167621"
"('TW', 'Manufacture of wearing apparel; dressing and dyeing of fur (18)')","0.000424501573071351","2.01700239735294e-05","0.000424501573071351"
"('RU', 'Processing of Food products nec')","0.000425853349466908","0.000172011649915088","0.000421520439174484"
"('WA', 'Processed rice')","0.000657021871934473","0.00062635444308404","6.54328859528173e-05"
"('NL', 'Manufacture of fabricated metal products, except machinery and equipment (28)')","0.00043140293055106","0.000275587081156448","0.000422565492667569"
"('WF', 'Processing of meat cattle')","0.000426796542580744","5.91501257198244e-05","0.000412732940937477"
"('SK', 'Manufacture of motor vehicles, trailers and semi-trailers (34)')","0.000420907067867229","0.000191971959828721","0.000420819983170463"
"('RU', 'Post and telecommunications (64)')","0.000361437965045444","0.00026466093669674","0.000352199442406186"
"('SE', 'Real estate activities (70)')","0.000416075837431506","0.000229968467850952","0.000416074631847355"
"('TW', 'Manufacture of other transport equipment (35)')","0.000378592841235301","0.000192995815498427","0.000378592841024311"
"('IT', 'Production of electricity by wind')","0.000284249276601244","0.000271882793728733","4.24544266540768e-05"
"('BR', 'P- and other fertiliser')","0.000429159796461944","0.000127171874783461","0.000391670705253475"
"('KR', 'Manufacture of glass and glass products')","0.000406838468863861","0.000279477524188119","0.000356298483784147"
"('WM', 'Education (80)')","0.00041644757834738","3.902407484312e-05","0.000416445877859138"
"('WF', 'Manufacture of textiles (17)')","0.000416219572253071","0.00019006307527938","0.000416018278157783"
"('CZ', 'Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)')","0.000415342124541795","0.00024551343272335","0.000415199718607512"
"('IT', 'Processing of dairy products')","0.000460445426383369","0.000280701371360862","0.00037595490202808"
"('NL', 'Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)')","0.000397664069672354","0.000181549711780089","0.000397662842887745"
"('ID', 'Cultivation of oil seeds')","0.000466646260583839","0.000405348263378503","0.000243315376514743"
"('WM', 'Manufacture of medical, precision and optical instruments, watches and clocks (33)')","0.000147292338652707","8.82095961934077e-05","0.000145559053139029"
"('ID', 'Real estate activities (70)')","0.000408918789852453","0.00023096071838165","0.000408918789844249"
"('US', 'Pigs farming')","0.000451238100944695","0.000386338544072271","0.000283343023918618"
"('DK', 'Other land transport')","0.000409470378021493","0.00024582926105709","0.000405243024395882"
"('RU', 'Manufacture of motor vehicles, trailers and semi-trailers (34)')","0.000409899859768451","0.00016298813392142","0.000409524481398413"
"('CA', 'Sea and coastal water transport')","0.000334815170199923","0.000180599910280932","0.000319349200316406"
"('CA', 'Air transport (62)')","0.000340219945519826","0.000128806331361267","0.000340219826532905"
"('BR', 'Processing of Food products nec')","0.000410998314123907","0.000114240552519277","0.000407225501489024"
"('NL', 'Hotels and restaurants (55)')","0.000386156008585878","0.000156977472038178","0.000384421192220277"
"('WM', 'Manufacture of cement, lime and plaster')","0.00063593115393185","0.000586092137589302","0.000315951045579831"
"('RU', 'Hotels and restaurants (55)')","0.000371154364756031","0.000133173553896235","0.000368966985107435"
"('TR', 'Chemicals nec')","0.000399198134903953","0.000227749066249054","0.000394132211621659"
"('IN', 'Production of electricity by solar photovoltaic')","0.000366647701004841","0.000365912202929955","1.40824197602129e-05"
"('WM', 'Insurance and pension funding, except compulsory social security (66)')","0.000311950128780574","0.0002307881517166","0.000243314767726356"
"('IT', 'Manufacture of wearing apparel; dressing and dyeing of fur (18)')","0.00040386706667209","0.000130351756386422","0.000402244496850496"
"('GB', 'Production of electricity by biomass and waste')","0.000178172027159784","0.000175691533067853","1.03840470833028e-05"
"('NL', 'Supporting and auxiliary transport activities; activities of travel agencies (63)')","0.000354013417554139","0.000252599046556983","0.000353446018871861"
"('ID', 'Insurance and pension funding, except compulsory social security (66)')","0.000295400029725309","0.000216560000272672","0.000289920052337692"
"('WF', 'Real estate activities (70)')","0.000397468037707246","0.0001405187058899","0.00039745793258249"
"('WM', 'Poultry farming')","0.00042176134203315","0.000282264198095703","0.000351561798324226"
"('SE', 'Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)')","0.000397714869530677","0.000249940364085781","0.000396964249925656"
"('WL', 'Publishing, printing and reproduction of recorded media (22)')","0.000400055631617455","0.000251887164731087","0.000400003128033189"
"('PL', 'Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)')","0.000393579319969748","0.00022484443119791","0.000393579157944517"
"('NL', 'Manufacture of motor vehicles, trailers and semi-trailers (34)')","0.000395133143295267","0.000118334443198701","0.000395113953213676"
"('BR', 'Manufacture of motor vehicles, trailers and semi-trailers (34)')","0.000397979508559639","8.37917873140356e-05","0.000397979508539046"
"('KR', 'Other service activities (93)')","0.000396521003236776","9.35251946904885e-05","0.000396521003236774"
"('KR', 'Activities auxiliary to financial intermediation (67)')","0.000244264978575228","0.000183505483620947","0.000235568119931881"
"('MX', 'Other business activities (74)')","0.000396870953094903","0.000373041125188038","0.000396742761174443"
"('KR', 'Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)')","0.000396348235150811","0.000203973223220698","0.000390896594780142"
"('WA', 'Manufacture of coke oven products')","0.000378903418683654","0.000364866733962534","3.74664026355421e-05"
"('AT', 'Manufacture of fabricated metal products, except machinery and equipment (28)')","0.000397278574089957","0.000210479563632843","0.000394629039538982"
"('CA', 'Education (80)')","0.000393460236602856","7.51830937662614e-05","0.000393457356886577"
"('GB', 'Landfill of waste: Paper')","0.00421481104867729","0.00414508083898576","0.000379730522296177"
"('ID', 'Sea and coastal water transport')","0.000288945815519789","0.000193847618092916","0.000267657402398125"
"('GB', 'Plastics, basic')","0.000303674924463087","0.000243411321833438","0.000279925350233021"
"('FR', 'Manufacture of basic iron and steel and of ferro-alloys and first products thereof')","0.000386012726061716","0.000235447515135376","0.00038061633463338"
"('TR', 'Paper')","0.000390391366930573","0.000243717758805769","0.000380543951475233"
"('GB', 'Landfill of waste: Inert/metal/hazardous')","0.00205934580441574","0.00195689525529997","0.000389844714045922"
"('BR', 'Processing of meat poultry')","0.000494248778667672","0.000261364660766489","0.000310308233777204"
"('WM', 'Precious metals production')","0.000346049730144218","0.000238268446013305","0.00020948848826356"
"('CA', 'Extraction, liquefaction, and regasification of other petroleum and gaseous materials')","0.000982839031094051","0.000863629591994688","0.000387468201760541"
"('FR', 'Production of electricity by hydro')","0.000207779099988847","0.000186622040910266","6.40459599368053e-05"
"('IN', 'Cultivation of sugar cane, sugar beet')","0.000445947446331083","0.000432100300172901","0.000141315002683973"
"('CH', 'Research and development (73)')","0.000358302825250141","0.000264303267084885","0.00035761759799236"
"('HU', 'Manufacture of machinery and equipment n.e.c. (29)')","0.000385295881906533","0.000149102619897699","0.000385189054085613"
"('WL', 'Manufacture of medical, precision and optical instruments, watches and clocks (33)')","0.000232355140419485","0.000138068488842541","0.000228867379973834"
"('BR', 'Transport via pipelines')","0.00015236848017336","0.000139544128598504","5.17106039388978e-05"
"('IN', 'Cultivation of cereal grains nec')","0.000417931887897396","0.000390741034834532","0.000236439163996111"
"('TR', 'Real estate activities (70)')","0.000369043294388108","0.000185800476441155","0.000369043294388092"
"('MX', 'Re-processing of secondary steel into new steel')","0.000376832102636228","0.000247714198596058","0.000348688086594793"
"('DE', 'Manufacture of textiles (17)')","0.000380042712899711","0.000224254660916254","0.00037828340834498"
"('PL', 'Processing of Food products nec')","0.000380380921199171","0.000180369422068815","0.0003788525882327"
"('AT', 'Other land transport')","0.000378700118384679","0.000266939410709267","0.000367523250116507"
"('FR', 'Manufacture of cement, lime and plaster')","0.00040135591455582","0.000261808636357159","0.000377555059429319"
"('WM', 'Paper')","0.000378151745208255","0.000253299706410193","0.000364125232907195"
"('WF', 'Cultivation of oil seeds')","0.000419459462527157","0.000404308594267105","0.000204591114380606"
"('BE', 'Chemicals nec')","0.000364443491517792","0.000215982080967297","0.00035884323886769"
"('ID', 'Cultivation of paddy rice')","0.000380088128814938","0.000347225007070666","0.000329813962696571"
"('ES', 'Distribution and trade of electricity')","0.000562604991821083","0.000527294743811193","0.000234633481674886"
"('BR', 'Real estate activities (70)')","0.000360212092639355","0.000260765882060612","0.000360212042648671"
"('WL', 'Processing of dairy products')","0.00039561909242835","0.000240838287228248","0.000293170086732017"
"('ZA', 'Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)')","0.000373485209632799","0.000277797535069868","0.000372749048374476"
"('ES', 'Health and social work (85)')","0.000373702326477612","0.000118627622476338","0.000373701653594709"
"('WA', 'Raw milk')","0.000435408771490753","0.000325260704137329","0.000217386786713907"
"('JP', 'Manufacture of fish products')","0.000451178387118992","0.000219421781836925","0.000355906591024242"
"('PL', 'Petroleum Refinery')","0.000370911324024036","0.000191534871210771","0.000367962714743538"
"('BE', 'Processing of Food products nec')","0.000371564725635186","0.000159596277641858","0.000370742614851732"
"('ES', 'Manufacture of other transport equipment (35)')","0.000202981919466219","7.75701054384437e-05","0.000202714119182848"
"('RU', 'Manufacture of fish products')","0.000382286563169072","0.000138391754888721","0.000348961631601947"
"('WL', 'Cultivation of sugar cane, sugar beet')","0.000406998254810666","0.000371036050233113","0.000106757475659317"
"('NL', 'Research and development (73)')","0.000364086685849729","0.000142251197004591","0.000363827038556286"
"('GB', 'Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)')","0.000368361707227432","0.00017712832180518","0.000340234465540353"
"('TW', 'Research and development (73)')","0.000336097830970133","0.000225953142723937","0.000332828986967308"
"('KR', 'P- and other fertiliser')","0.000753859287100755","0.000625402253353597","0.000299844767720967"
"('MX', 'Hotels and restaurants (55)')","0.000351747146659693","0.000128970292598892","0.000350390830221786"
"('WA', 'Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)')","0.000367787872398652","0.000193985376658049","0.000349737378913922"
"('GB', 'Recreational, cultural and sporting activities (92)')","0.000367624811652136","0.000217075163826314","0.000360332277013589"
"('IT', 'Landfill of waste: Wood')","0.00156387727950428","0.00155574044355249","5.19570032885766e-05"
"('CA', 'Aluminium production')","0.000360976276111356","0.000201352422221149","0.000314085113793177"
"('WF', 'Manufacture of furniture; manufacturing n.e.c. (36)')","0.000299369858351678","0.000100682488766197","0.000299367403450352"
"('TW', 'Hotels and restaurants (55)')","0.000344764413213228","0.000159122818508164","0.000340696949298764"
"('FR', 'Quarrying of sand and clay')","0.000331996291483151","0.00023904167828864","0.000139891608303104"
"('WL', 'Health and social work (85)')","0.000364068934536258","7.5901400403834e-05","0.000364067488111289"
"('IN', 'Cultivation of oil seeds')","0.000385180442031511","0.000326295739850923","0.000276903823644126"
"('BR', 'Health and social work (85)')","0.0003632239986495","0.000112666170444229","0.0003632239986495"
"('RU', 'Distribution and trade of electricity')","0.000343597677588511","0.000314788702566155","0.000159108391059502"
"('AU', 'Other service activities (93)')","0.000361853344474538","0.000113681096085774","0.000361853344467571"
"('FR', 'Transmission of electricity')","0.000226335879621158","0.00018070452692681","8.71676862702102e-05"
"('IN', 'Manufacture of office machinery and computers (30)')","0.000362046355496617","2.98647132358634e-05","0.000362046352723643"
"('BE', 'Real estate activities (70)')","0.000287453688968604","0.00019452420499425","0.000287442560710167"
"('WF', 'Production of electricity by hydro')","0.000260591876858683","0.000256807028071514","6.33044978107694e-05"
