"country_sector_vec","ESRI_weight_1","ESRI_d_weight_1","ESRI_u_weight_1"
"('GB', 'Landfill of waste: Wood')","0.023723778481184","0.0236978153172209","0.000165306952516366"
"('US', 'Extraction of crude petroleum and services related to crude oil extraction, excluding surveying')","0.0234817779796854","0.022730215862422","0.01149455440797"
"('CN', 'Manufacture of office machinery and computers (30)')","0.0233165080682909","0.0177330171540401","0.0204452885273652"
"('IE', 'Renting of machinery and equipment without operator and of personal and household goods (71)')","0.0230168576875547","0.0229199883545983","0.00137330077415846"
"('US', 'Production of electricity by nuclear')","0.0224968055649901","0.0224967439493106","0.000264212777197914"
"('WM', 'P- and other fertiliser')","0.0219399039307004","0.0217613390223867","0.00132104573630245"
"('WM', 'Production of electricity by petroleum and other oil derivatives')","0.0218750251853775","0.021850743257731","0.000271499987724105"
"('CN', 'Post and telecommunications (64)')","0.0216680502457283","0.0212234596669091","0.00654497246770717"
"('GB', 'Landfill of waste: Paper')","0.0215927357167923","0.0215252236018391","0.000414661868348951"
"('CN', 'Animal products nec')","0.0215563765314949","0.0215556380427332","0.000188989765099695"
"('US', 'Biogasification of sewage slugde, incl. land application')","0.0214289959845601","0.0214279377241539","0.000108688583726588"
"('SE', 'Incineration of waste: Metals and Inert materials')","0.0209196355156371","0.0208951040453932","0.000145309200047894"
"('CN', 'Manufacture of gas; distribution of gaseous fuels through mains')","0.0209034898439905","0.0207975194038253","0.00107693743534361"
"('US', 'Health and social work (85)')","0.0205411437721556","0.000807411731533633","0.0205411437721537"
"('GB', 'Landfill of waste: Food')","0.0205033745424603","0.0204097526192285","0.000507473523414397"
"('CN', 'Public administration and defence; compulsory social security (75)')","0.0203282664825009","0.0172470410466215","0.00928518890706946"
"('CN', 'Other business activities (74)')","0.0198630839821954","0.0162260562985351","0.0185758179365424"
"('DE', 'Quarrying of stone')","0.0197504505431843","0.0197335756193333","0.000172830805743479"
"('US', 'Hotels and restaurants (55)')","0.0193990035519759","0.0166670385328221","0.0103017197354622"
"('WA', 'Extraction of natural gas and services related to natural gas extraction, excluding surveying')","0.0188279779956908","0.0187701546173356","0.00120372925897665"
"('BE', 'Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.')","0.0182907958686587","0.0182668500656626","0.000106512731185045"
"('WA', 'Production of electricity by Geothermal')","0.0180536726373167","0.0180534139113722","1.01163466002974e-05"
"('US', 'Landfill of waste: Wood')","0.0180311676034583","0.0180311673893056","2.44489390342037e-05"
"('CN', 'Cultivation of cereal grains nec')","0.017989013447834","0.017824848450116","0.00162826543421592"
"('WM', 'Extraction of crude petroleum and services related to crude oil extraction, excluding surveying')","0.0174571222536923","0.0171320220659913","0.00584298914266161"
"('WM', 'Extraction of natural gas and services related to natural gas extraction, excluding surveying')","0.0167917529066336","0.0167507842744611","0.0012061540899307"
"('CN', 'Manufacture of machinery and equipment n.e.c. (29)')","0.0167417173992938","0.0163528735009744","0.00343675114844396"
"('CN', 'Cultivation of wheat')","0.0162376333700507","0.0161246908145779","0.000846188157102599"
"('GB', 'Biogasification of sewage slugde, incl. land application')","0.0154575469968915","0.0153398932492264","0.000539770019280707"
"('WA', 'Cultivation of crops nec')","0.0153227714023298","0.0152400374581172","0.000635226485392869"
"('US', 'Transmission of electricity')","0.0152749246359322","0.0152748399070062","0.000286870105420614"
"('CN', 'Cultivation of oil seeds')","0.0145152765289194","0.0143664417168424","0.00135427659121479"
"('WA', 'Pigs farming')","0.0143808093782555","0.0143419352518841","0.00104672764030082"
"('CN', 'Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)')","0.0142324586801323","0.0102182878823127","0.0126096728772034"
"('CN', 'Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)')","0.014227674194862","0.0135276704575076","0.00481869658913126"
"('ES', 'Mining of copper ores and concentrates')","0.0141662704974237","0.0141381500445066","8.74415291285442e-05"
"('US', 'Incineration of waste: Plastic')","0.0140617141541434","0.0140614807160904","5.30798655404005e-05"
"('IT', 'Quarrying of sand and clay')","0.0139692474042927","0.0139190833522137","0.000234560765053691"
"('US', 'Manufacture of fabricated metal products, except machinery and equipment (28)')","0.0136801797832074","0.0119693919635291","0.00752213270444075"
"('US', 'Research and development (73)')","0.0134459571880873","0.00256931271679174","0.0134355370289329"
"('US', 'Production of electricity by Geothermal')","0.0134051134720357","0.0134051133155861","6.45495190711618e-06"
"('DE', 'Incineration of waste: Wood')","0.0132973191520238","0.0132654671226987","0.000145602950751477"
"('ES', 'Biogasification of food waste, incl. land application')","0.0132849202907062","0.0132650980157466","0.000159595933244429"
"('CN', 'Extraction of natural gas and services related to natural gas extraction, excluding surveying')","0.0131115310398819","0.0129193288298348","0.00176468949498193"
"('DE', 'Incineration of waste: Plastic')","0.0127665638894141","0.012714754148272","0.000234769213409336"
"('CN', 'Manufacture of furniture; manufacturing n.e.c. (36)')","0.0126581366591506","0.00575931035328997","0.0122150077187843"
"('ES', 'Mining of lead, zinc and tin ores and concentrates')","0.0121885599000582","0.0121841662117664","1.21305270582623e-05"
"('GB', 'Waste water treatment, food')","0.0121225663710856","0.0120944454121901","0.000172995544490693"
"('AU', 'Mining of precious metal ores and concentrates')","0.0120609646718827","0.0119793472160463","0.000194625568524995"
"('CZ', 'Waste water treatment, other')","0.0120117391908567","0.0119758169665643","0.000118662809032747"
"('CN', 'Real estate activities (70)')","0.0119645163316122","0.0093982558745684","0.0118833101998295"
"('US', 'Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries')","0.0117439767241401","0.011425111322494","0.00289368772659267"
"('CN', 'Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries')","0.0114568521399518","0.0108191626576575","0.00400238560161576"
"('WM', 'N-fertiliser')","0.011384612273638","0.0113752717836044","0.000100754097577426"
"('GB', 'Landfill of waste: Plastic')","0.0113795330149249","0.0113256132992511","0.000245356251047399"
"('IN', 'P- and other fertiliser')","0.011341507632277","0.0110602241315521","0.00157941238402332"
"('US', 'Extraction of natural gas and services related to natural gas extraction, excluding surveying')","0.0112043419727993","0.0111005058303627","0.00150476529793394"
"('CN', 'Cultivation of crops nec')","0.0112018738210839","0.0111771562984147","0.000552718242008342"
"('US', 'Landfill of waste: Food')","0.0111815240345602","0.0111813560667363","5.09317577184274e-05"
"('US', 'Landfill of waste: Paper')","0.0111129114114928","0.0111126881335327","5.11409397280196e-05"
"('IN', 'Cultivation of paddy rice')","0.0108858194924289","0.0104272787622538","0.00116584654238184"
"('US', 'Supporting and auxiliary transport activities; activities of travel agencies (63)')","0.0108428591932916","0.0104083578481701","0.00745586044886547"
"('DE', 'Waste water treatment, other')","0.0107976858852897","0.0107701265006559","0.000128522133321273"
"('US', 'Production of electricity by wind')","0.010674438460547","0.0106740822905834","0.000117150809988861"
"('CN', 'Manufacture of tobacco products (16)')","0.0105529865972318","0.0103772600028387","0.000601116327895261"
"('US', 'Transport via railways')","0.0105414102875591","0.0105251198836962","0.000782584727694472"
"('TR', 'Quarrying of stone')","0.010497074003565","0.0104593364156874","0.000125052642912504"
"('US', 'Processing of dairy products')","0.0104244848630901","0.00984848864559045","0.00241686533895592"
"('FR', 'Production of electricity by nuclear')","0.0102803589681495","0.0100984468291899","0.000562144902235282"
"('US', 'Retail sale of automotive fuel')","0.0102597507295534","0.00973908521290184","0.00110310628496892"
"('US', 'Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)')","0.00995231167234686","0.00249484542551983","0.00994961910452299"
"('US', 'Landfill of waste: Inert/metal/hazardous')","0.00986063342552054","0.0098602644252079","6.30972982922398e-05"
"('US', 'Manufacture of motor vehicles, trailers and semi-trailers (34)')","0.00957696252177569","0.00293402559089484","0.00946632396763022"
"('US', 'Processing of Food products nec')","0.00932111151096588","0.00624863670095521","0.00718609480843547"
"('US', 'Production of electricity by solar photovoltaic')","0.00915291553023572","0.00915291446965812","4.20108792739629e-05"
"('IT', 'Production of electricity by biomass and waste')","0.00910055605873114","0.00909456555665019","4.89503699865828e-05"
"('BE', 'Incineration of waste: Metals and Inert materials')","0.0089872615166035","0.00896961900100148","0.000100794907101393"
"('GB', 'Landfill of waste: Inert/metal/hazardous')","0.00896995109034183","0.00886692665006228","0.000431531319428111"
"('US', 'Computer and related activities (72)')","0.00882948908613466","0.00798601113080932","0.00778348205769727"
"('CN', 'Research and development (73)')","0.00866305914427498","0.00513468385573457","0.00865121703825244"
"('US', 'Plastics, basic')","0.00863388187235448","0.00818779943808204","0.00310021166185808"
"('CZ', 'Landfill of waste: Paper')","0.0086311008419796","0.00859987755686079","0.000115162703928823"
"('CN', 'Health and social work (85)')","0.00862980828077478","0.00228537894743174","0.00862503382406364"
"('US', 'Manufacture of rubber and plastic products (25)')","0.00860771589042882","0.00620776601515246","0.00637427423676864"
"('RU', 'Extraction of crude petroleum and services related to crude oil extraction, excluding surveying')","0.00856490623128011","0.00846444186232038","0.00234032234767564"
"('IT', 'Landfill of waste: Paper')","0.00855250085301308","0.0085201030317996","0.000177973158253114"
"('DE', 'Incineration of waste: Paper')","0.0084384086744393","0.00838079361571951","0.000229238439821268"
"('US', 'P- and other fertiliser')","0.00843310435701972","0.00830549322179659","0.00132469087436873"
"('IT', 'Waste water treatment, food')","0.00841376762051888","0.00839614864371578","0.000114531920743261"
"('US', 'Chemicals nec')","0.00833260094700304","0.00577460699435543","0.00625177574156877"
"('IT', 'Landfill of waste: Inert/metal/hazardous')","0.00816588635152663","0.00813401502008784","0.000138779385576631"
"('NL', 'Incineration of waste: Wood')","0.00816304802112396","0.0081602161105642","2.46278248637256e-05"
"('NL', 'Incineration of waste: Paper')","0.00812598185918773","0.008113469138562","8.27361255648224e-05"
"('DE', 'Construction (45)')","0.00808447431236155","0.00520143447742838","0.00532406848392019"
"('CN', 'N-fertiliser')","0.0080800504246792","0.00807605336409301","8.2855638323153e-05"
"('WA', 'Other land transport')","0.00779728713048944","0.00751976660401438","0.00193771755208445"
"('KR', 'Plastics, basic')","0.00775306286116174","0.00751093295176384","0.00131426243668761"
"('US', 'Cultivation of cereal grains nec')","0.00772913624300068","0.00741593614418227","0.00164104194189454"
"('IN', 'Petroleum Refinery')","0.00771872636696457","0.00469123837296474","0.00606079708364635"
"('CN', 'Extraction of crude petroleum and services related to crude oil extraction, excluding surveying')","0.00770629901442657","0.00595976695711959","0.00657332953679752"
"('CN', 'Raw milk')","0.00763319896745373","0.00760141958937297","0.000681899297315919"
"('ID', 'Processing vegetable oils and fats')","0.00760610721162556","0.00739030325948806","0.000507515424151025"
"('CN', 'Supporting and auxiliary transport activities; activities of travel agencies (63)')","0.00758705653520247","0.00498109524657855","0.00601244000102108"
"('JP', 'Mining of other non-ferrous metal ores and concentrates')","0.00758648022665723","0.00744165678074448","0.000353689053047227"
"('IN', 'Construction (45)')","0.0074335248420758","0.00209756433156969","0.00701410088528431"
"('GB', 'Collection, purification and distribution of water (41)')","0.00735184874732842","0.00733824272283946","0.000166915741003642"
"('IT', 'Incineration of waste: Plastic')","0.00729905988863044","0.00726704544497791","0.000215716952966269"
"('WA', 'Sugar refining')","0.00728443965959837","0.00719607939413939","0.000222765597495498"
"('JP', 'Construction (45)')","0.00726368978766503","0.00162894362971098","0.00719781639585409"
"('DE', 'Incineration of waste: Food')","0.00715759289607332","0.00711811354300668","0.000162224693474244"
"('US', 'Education (80)')","0.00707234415418112","0.000567568125555574","0.00707196428847326"
"('WA', 'Construction (45)')","0.00706518085356143","0.00203594900662067","0.00670157594332221"
"('DE', 'Incineration of waste: Oil/Hazardous waste')","0.00702632622940868","0.00698001508151598","0.000189068427893621"
"('CN', 'Activities auxiliary to financial intermediation (67)')","0.00699173747019042","0.0068947623049902","0.00205446785097118"
"('IT', 'Landfill of waste: Wood')","0.00694179278800411","0.00693168014988482","6.43446209658884e-05"
"('WA', 'Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)')","0.00681864185082765","0.00635681082529051","0.00465344623324343"
"('ES', 'Production of electricity by solar thermal')","0.00679335658223801","0.00679314626865311","3.95107866394728e-06"
"('WA', 'Meat animals nec')","0.00677410772102219","0.00662247318768615","0.00039007174193687"
"('DE', 'Production of electricity by wind')","0.00675781425773391","0.00674865949487541","0.000134180568054402"
"('CN', 'Manufacture of radio, television and communication equipment and apparatus (32)')","0.00673081293675889","0.00342348058630495","0.00605099409413267"
"('US', 'Public administration and defence; compulsory social security (75)')","0.00666465494531288","0.00373414369475671","0.00539859031730717"
"('DE', 'Renting of machinery and equipment without operator and of personal and household goods (71)')","0.00658944120711145","0.00656310989907759","0.00122681825367827"
"('IT', 'Production of electricity by Geothermal')","0.00657520374810364","0.00657406784140375","1.65043351426971e-05"
"('US', 'Processing of meat poultry')","0.00653868726398929","0.00619817180428965","0.00110185718004422"
"('US', 'Manufacture of cement, lime and plaster')","0.00650916673104605","0.0062581822927255","0.00181619951455999"
"('IT', 'Incineration of waste: Oil/Hazardous waste')","0.0065043416882077","0.00647524784725834","0.000131529147971212"
"('DE', 'Incineration of waste: Textiles')","0.00648180503965955","0.00647409294407318","4.21479403438359e-05"
"('AU', 'Mining of coal and lignite; extraction of peat (10)')","0.00640886014993182","0.0060873611125839","0.00167753783779803"
"('US', 'Processing of meat cattle')","0.0063703670743056","0.00575524774763805","0.00148743237315796"
"('CN', 'Computer and related activities (72)')","0.00630113442538553","0.00309259334074453","0.00601172358881177"
"('TR', 'Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.')","0.00624843270794951","0.00624707186508074","2.56642031046978e-05"
"('IT', 'Incineration of waste: Wood')","0.00624622762201233","0.00622873557249607","8.54399559437613e-05"
"('NL', 'Renting of machinery and equipment without operator and of personal and household goods (71)')","0.00622584413408399","0.006047559670838","0.000869180927082925"
"('CN', 'Manufacture of beverages')","0.00621353130819867","0.00593473857558766","0.00166074420340495"
"('CN', 'Production of electricity by petroleum and other oil derivatives')","0.00620425409058423","0.00620413240654755","2.1128367062331e-05"
"('WA', 'Petroleum Refinery')","0.00619144113721891","0.00441237956903441","0.00441818075558119"
"('DE', 'Incineration of waste: Metals and Inert materials')","0.00616679365488176","0.00609454618489164","0.000249651293007196"
"('AU', 'Extraction of natural gas and services related to natural gas extraction, excluding surveying')","0.00615857084376028","0.00602912964279877","0.00138566411395568"
"('US', 'Re-processing of secondary steel into new steel')","0.00613235669662664","0.00574321102653756","0.00233769311091199"
"('DE', 'Collection, purification and distribution of water (41)')","0.00613226646931093","0.0061070374940179","0.000155650265891629"
"('US', 'Incineration of waste: Paper')","0.00612297305288906","0.00612280537430789","2.97802118889418e-05"
"('DE', 'Manufacture of motor vehicles, trailers and semi-trailers (34)')","0.00610927529255765","0.00263730402551772","0.00601887122355361"
"('WA', 'Transport via railways')","0.00601894508984041","0.00586118813820865","0.000645893941504683"
"('US', 'Air transport (62)')","0.00601141991453565","0.00497764227228435","0.00349342605032011"
"('US', 'Paper')","0.00598497240576867","0.00471652893661015","0.00403436601016376"
"('GB', 'Incineration of waste: Food')","0.00591535740731423","0.00588701906568989","0.000145149648685903"
"('US', 'Manufacture of bricks, tiles and construction products, in baked clay')","0.00569352826118377","0.0056853163826765","0.000240962115410692"
"('SE', 'Mining of lead, zinc and tin ores and concentrates')","0.00565670979419146","0.00565270008965046","2.50685997790067e-05"
"('DE', 'Biogasification of sewage slugde, incl. land application')","0.00564632924347213","0.00558716003381985","0.000202560503022908"
"('PL', 'Biogasification of sewage slugde, incl. land application')","0.00564410696324192","0.00563529383449943","4.50189146715788e-05"
"('IT', 'Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.')","0.0054979879842466","0.00548519093430072","4.04927262943758e-05"
"('FI', 'Mining of nickel ores and concentrates')","0.00548052730362131","0.00546912452682608","2.96987071773457e-05"
"('US', 'Manufacture of tobacco products (16)')","0.00534856793046992","0.00528437511184529","0.000444856012425167"
"('US', 'Production of electricity by coal')","0.00531274145589276","0.00516209727664156","0.00051424030357977"
"('NL', 'Incineration of waste: Food')","0.00530637533435592","0.00529361043925748","7.85114862422337e-05"
"('US', 'Processing of meat pigs')","0.0052597328379106","0.00504764282504627","0.000717578320419401"
"('KR', 'Petroleum Refinery')","0.00523937653858445","0.00356767013045519","0.00390639051354115"
"('GB', 'Incineration of waste: Textiles')","0.00522134972097088","0.00521658945453101","3.48106814241597e-05"
"('CN', 'Other service activities (93)')","0.00520410839319952","0.0029672559037132","0.00468228055974192"
"('DE', 'Mining of uranium and thorium ores (12)')","0.00516853211152294","0.00516852938702273","2.50538641255716e-06"
"('CN', 'Education (80)')","0.00512933421041974","0.000980379410044485","0.00512742149253673"
"('IT', 'Landfill of waste: Food')","0.00511858750350906","0.00505958989682157","0.000247791502367802"
"('DE', 'Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)')","0.00510433768267786","0.00362907961509288","0.00385523301720334"
"('WM', 'Production of electricity by gas')","0.00493453462981244","0.00475210594698186","0.000695900734074619"
"('NL', 'Incineration of waste: Textiles')","0.00486875260728204","0.00486676219158025","1.78716358316003e-05"
"('CN', 'Publishing, printing and reproduction of recorded media (22)')","0.00485564398298632","0.00234605759237278","0.00484067281864933"
"('WA', 'Extraction of crude petroleum and services related to crude oil extraction, excluding surveying')","0.00481760037470142","0.00453852360880562","0.00269202196239277"
"('US', 'Landfill of waste: Textiles')","0.00478729291509822","0.00478722781948983","6.22196605156151e-06"
"('US', 'Incineration of waste: Metals and Inert materials')","0.00478260375209428","0.00478247607623293","2.89497276878667e-05"
"('JP', 'Manufacture of motor vehicles, trailers and semi-trailers (34)')","0.00477659537399403","0.00275603516551184","0.00473491441843896"
"('JP', 'Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)')","0.00476600807502409","0.00421882478358438","0.00416021313955653"
"('AU', 'Manufacture of gas; distribution of gaseous fuels through mains')","0.00473200725065981","0.00464738304079174","0.000763339689455785"
"('WL', 'Production of electricity by Geothermal')","0.00471634280301958","0.00471630646785618","4.66938063892472e-06"
"('GB', 'Production of electricity by biomass and waste')","0.00471628729879967","0.0047147975996634","1.47522398235244e-05"
"('IT', 'Incineration of waste: Food')","0.00469651019438022","0.00467761058431056","9.94677170045608e-05"
