"country_sector_vec","ESRI_weight_1","ESRI_d_weight_1","ESRI_u_weight_1"
"('CN', 'Retail sale of automotive fuel')","0.200689279609356","0.200677938998518","0.000841597229894416"
"('US', 'Activities auxiliary to financial intermediation (67)')","0.194486009495979","0.194477505393945","0.0089255553872153"
"('CN', 'Precious metals production')","0.189396605193581","0.189378929034627","0.00103279437148311"
"('US', 'Real estate activities (70)')","0.18713949143287","0.186905733269269","0.0313371451933667"
"('CN', 'Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)')","0.177941148385408","0.177835227323253","0.0131392135547117"
"('CN', 'Inland water transport')","0.159961073022396","0.159959643595132","0.000393544711889948"
"('US', 'Insurance and pension funding, except compulsory social security (66)')","0.153861709862955","0.153453470089405","0.0170805399283634"
"('CN', 'Financial intermediation, except insurance and pension funding (65)')","0.152627790769614","0.15260733274115","0.0126499183953889"
"('CN', 'Casting of metals')","0.146294274787306","0.146277765798901","0.00275326285883188"
"('CN', 'Distribution and trade of electricity')","0.145221223138188","0.145206546421547","0.00384018822381847"
"('CN', 'Hotels and restaurants (55)')","0.141466646859726","0.141280829694775","0.0126300779023011"
"('CN', 'Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)')","0.14032966268934","0.139981161615407","0.00496469038542452"
"('CN', 'Petroleum Refinery')","0.137625204459721","0.132774098095202","0.0227332086856875"
"('CN', 'Sea and coastal water transport')","0.135116203301178","0.135040430890079","0.00412808839454215"
"('CN', 'Manufacture of other transport equipment (35)')","0.125508556083314","0.125474822814399","0.00506739173579527"
"('US', 'Post and telecommunications (64)')","0.124499545058557","0.124446688930036","0.0127250721787935"
"('CN', 'Manufacture of cement, lime and plaster')","0.123842566077917","0.12379962889923","0.00540613196555349"
"('CN', 'Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)')","0.113646933193854","0.113459090075642","0.0197024434996806"
"('CN', 'Recycling of waste and scrap')","0.111756309580741","0.111756302110043","2.12513927371462e-05"
"('CN', 'Real estate activities (70)')","0.10339235615049","0.103349083240723","0.0126702037624557"
"('CN', 'Air transport (62)')","0.0996431327086131","0.0995670053153519","0.00458842810439036"
"('CN', 'Re-processing of secondary steel into new steel')","0.0996274895404033","0.0995902235478845","0.00533470001545555"
"('CN', 'Copper production')","0.0987544211297359","0.0987396279113392","0.00227587387391557"
"('CN', 'Manufacture of bricks, tiles and construction products, in baked clay')","0.0949112770322651","0.0949095613266574","0.000360641273284948"
"('CN', 'Production of electricity by nuclear')","0.0857038215011791","0.0857030494894618","0.000316965286381694"
"('US', 'Financial intermediation, except insurance and pension funding (65)')","0.0825126245760592","0.0822781725960003","0.0144291738263718"
"('CN', 'Construction (45)')","0.0804508546190464","0.022896827728053","0.077041791377483"
"('CN', 'Other land transport')","0.0798779556883641","0.0797328041147202","0.0121174026170574"
"('CN', 'Public administration and defence; compulsory social security (75)')","0.0749275079234982","0.0746217234120805","0.00941230547869768"
"('CN', 'Manufacture of medical, precision and optical instruments, watches and clocks (33)')","0.0740714862169182","0.074049557343458","0.00139011788707261"
"('IE', 'Renting of machinery and equipment without operator and of personal and household goods (71)')","0.0733984945707016","0.0733880536242421","0.00130387832793253"
"('US', 'Hotels and restaurants (55)')","0.06844849431395","0.068195314530282","0.0103626134515509"
"('CN', 'Insurance and pension funding, except compulsory social security (66)')","0.0676907524946182","0.0675235327905809","0.00492985836614529"
"('US', 'Supporting and auxiliary transport activities; activities of travel agencies (63)')","0.0661053423605803","0.0660755790843404","0.00759580794967175"
"('CN', 'Post and telecommunications (64)')","0.0643503757904191","0.0642185945368511","0.00667264780619643"
"('US', 'Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)')","0.0641985364790782","0.063749437099623","0.019132427837744"
"('US', 'Manufacture of gas; distribution of gaseous fuels through mains')","0.0639087045152832","0.0638989649161358","0.00184728410239475"
"('US', 'Other land transport')","0.0626643599279691","0.0626232249065473","0.0103631285540356"
"('CN', 'Chemicals nec')","0.0579123689595506","0.0574612146106789","0.0140000692211586"
"('CN', 'Manufacture of fish products')","0.0574192995871397","0.0510553964221874","0.0117509684096615"
"('CN', 'Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)')","0.0534940891938351","0.0533652471221332","0.0036687444350567"
"('US', 'Construction (45)')","0.0530948079263669","0.0492289770599524","0.0175272298240337"
"('CN', 'Transport via pipelines')","0.0528541953804484","0.0528515107129626","0.000900226561173773"
"('US', 'Production of electricity by gas')","0.0508190139358476","0.0507949826988718","0.00102903731120126"
"('CN', 'Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries')","0.0484025032861164","0.0483556192838439","0.00404608644213687"
"('US', 'Production of electricity by nuclear')","0.0476974584882821","0.0476958579722556","0.000265968542633351"
"('CN', 'Computer and related activities (72)')","0.0459284995155456","0.0456526394999974","0.0066324323356417"
"('CN', 'Production of meat products nec')","0.0445732409337309","0.0445527593739173","0.00146018699948183"
"('CN', 'Pigs farming')","0.0438889478338305","0.0437554804113662","0.00447693415114707"
"('US', 'Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries')","0.0430275426396059","0.0429908720764111","0.00291512140638335"
"('CN', 'Processing of Food products nec')","0.0426490917496097","0.0379883003847846","0.0172702112851596"
"('CN', 'Manufacture of electrical machinery and apparatus n.e.c. (31)')","0.0424320607752334","0.0384557119010253","0.0235196416578356"
"('AU', 'Mining of nickel ores and concentrates')","0.0420322720135384","0.0420290289276044","3.33603164141075e-05"
"('CN', 'Production of electricity by gas')","0.0401722043097416","0.0400987240905121","0.00067000723080211"
"('CN', 'Cultivation of vegetables, fruit, nuts')","0.0400164183444908","0.0385415422405384","0.00662822148352886"
"('US', 'Distribution and trade of electricity')","0.0399937249088636","0.0399888952189848","0.00126330675047949"
"('US', 'Air transport (62)')","0.0390095643823353","0.0388846312266439","0.00348388639526371"
"('CN', 'Supporting and auxiliary transport activities; activities of travel agencies (63)')","0.0380788890858776","0.0378269003640831","0.00629528468353212"
"('CN', 'Paper')","0.0380491721971809","0.0359494299519684","0.0107427149273801"
"('CN', 'Cultivation of sugar cane, sugar beet')","0.0364632915280792","0.0364442210471221","0.000500052359837547"
"('US', 'Computer and related activities (72)')","0.0351735587259466","0.0349887421697957","0.00827139271451043"
"('US', 'Petroleum Refinery')","0.0328939423091965","0.0266366356967256","0.0163513398331183"
"('CN', 'Meat animals nec')","0.0319185693758092","0.0319153984297702","0.000443432649753284"
"('US', 'Renting of machinery and equipment without operator and of personal and household goods (71)')","0.0317180355199474","0.0317148409220911","0.00117876058536522"
"('CN', 'Activities auxiliary to financial intermediation (67)')","0.0311657539101968","0.0311570997479648","0.00209455085241374"
"('US', 'Retail sale of automotive fuel')","0.0311583649570602","0.0311108551938829","0.00105942472466117"
"('CN', 'Manufacture of motor vehicles, trailers and semi-trailers (34)')","0.0309242907539562","0.0144550509952553","0.0263788653821321"
"('CN', 'Extraction, liquefaction, and regasification of other petroleum and gaseous materials')","0.0308755211742325","0.0308738229871164","0.000154770875715366"
"('CN', 'Processing of meat pigs')","0.0303581856056071","0.0292361216986117","0.00518439697616476"
"('CN', 'Cultivation of paddy rice')","0.0302504165765714","0.0302203284374654","0.00138112348871182"
"('US', 'Extraction of crude petroleum and services related to crude oil extraction, excluding surveying')","0.0284323038814089","0.0283206052752643","0.0116706779827261"
"('CN', 'Manufacture of wearing apparel; dressing and dyeing of fur (18)')","0.0283755796597371","0.0245613768141028","0.0143845431213603"
"('CN', 'Manufacture of textiles (17)')","0.0283712421646091","0.0249632489881188","0.0183498887279664"
"('CN', 'Processed rice')","0.0282363680341207","0.0277162011862522","0.00159329946880108"
"('CN', 'Manufacture of fabricated metal products, except machinery and equipment (28)')","0.0279960461481708","0.0184789943831475","0.024883334920462"
"('WM', 'Production of electricity by petroleum and other oil derivatives')","0.0274433150553941","0.027429305492148","0.000258455974637506"
"('US', 'Manufacture of other transport equipment (35)')","0.0273202616560418","0.0270922409686375","0.00233247183589872"
"('US', 'Production of electricity by wind')","0.0272485910611128","0.0272484168635932","0.000117698843809561"
"('US', 'Transmission of electricity')","0.0272101634506215","0.0272091677173828","0.000291775122883932"
"('WA', 'N-fertiliser')","0.0268425628894353","0.0268369382077659","0.000189795828885587"
"('US', 'Other business activities (74)')","0.0267256556996973","0.02379793711744","0.023721896852098"
"('CN', 'Manufacture of gas; distribution of gaseous fuels through mains')","0.0265878506559408","0.0264815419673848","0.00108357041435736"
"('US', 'Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)')","0.0259152796051386","0.0247980229373528","0.0100587051857938"
"('CN', 'Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)')","0.0259117172370768","0.0249093056449145","0.00561518667011358"
"('CN', 'Wool, silk-worm cocoons')","0.0249897425884305","0.0249895713018093","9.92020509050384e-05"
"('CN', 'Manufacture of office machinery and computers (30)')","0.0244586742944542","0.0204048260516467","0.0209008732785665"
"('US', 'Inland water transport')","0.0244375801723504","0.0244342095486271","0.000335745827065504"
"('US', 'Production of electricity by solar thermal')","0.0244153230708449","0.0244153230304947","8.86749602300543e-07"
"('US', 'Production of electricity by Geothermal')","0.0243002693264466","0.0243002686119863","4.90293991292251e-06"
"('ES', 'Mining of copper ores and concentrates')","0.0239913903840458","0.0239826570794244","7.04389715648599e-05"
"('BE', 'Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.')","0.0236425245702572","0.0236266970553867","8.55473486217176e-05"
"('WA', 'Processing vegetable oils and fats')","0.0235025651145849","0.023046147195967","0.0012074929935425"
"('DE', 'Production of electricity by biomass and waste')","0.0234360931904229","0.0234360778458069","3.78521849742358e-05"
"('AU', 'Mining of precious metal ores and concentrates')","0.0225775848026795","0.0225039330808198","0.000194038323729971"
"('US', 'Research and development (73)')","0.0216005684552427","0.0173368195643306","0.0134349428945522"
"('WA', 'Extraction of natural gas and services related to natural gas extraction, excluding surveying')","0.020966663282389","0.0209562184909631","0.00117840650017815"
"('US', 'Health and social work (85)')","0.0206703139542368","0.000834983111716422","0.0206703139505217"
"('WM', 'Extraction of crude petroleum and services related to crude oil extraction, excluding surveying')","0.0195018400402638","0.0192336374579255","0.00590655915373469"
"('CN', 'Other business activities (74)')","0.0192096747163938","0.0133902417567957","0.0189590664430299"
"('CN', 'P- and other fertiliser')","0.0188940250450722","0.0150082506782549","0.00656510846931722"
"('CN', 'Animal products nec')","0.0185770378895745","0.0185681186475862","0.000187050682427898"
"('CN', 'Extraction of crude petroleum and services related to crude oil extraction, excluding surveying')","0.0184653311969823","0.0180688502813547","0.00698531139980375"
"('CN', 'Extraction of natural gas and services related to natural gas extraction, excluding surveying')","0.0184390356347662","0.0183459260777936","0.00178469647975001"
"('CN', 'Processing of meat poultry')","0.0183310223894735","0.0176362988099512","0.00257219690628598"
"('WA', 'Production of meat products nec')","0.0162523716270735","0.0156091731616136","0.00135068947693442"
"('CN', 'Cultivation of wheat')","0.0155585254534702","0.0154524744875833","0.000841666733512316"
"('WM', 'N-fertiliser')","0.0155352067788146","0.0155286711294688","7.86558505939189e-05"
"('US', 'Transport via railways')","0.015510908699192","0.01549214099616","0.000777266844216177"
"('US', 'Production of electricity by solar photovoltaic')","0.01531710265956","0.0153170927590543","3.98983944705129e-05"
"('CN', 'Education (80)')","0.0149063334284902","0.0141402738363714","0.00540315885544075"
"('CN', 'Poultry farming')","0.0148268241698198","0.0136864061016548","0.00406852259692735"
"('JP', 'Production of electricity nec')","0.0140527667058961","0.0140526638834463","8.41474685650175e-06"
"('US', 'Extraction of natural gas and services related to natural gas extraction, excluding surveying')","0.0134573470844957","0.0134414177203876","0.0015112607866512"
"('KR', 'Plastics, basic')","0.012981891930653","0.0128503281443694","0.00128813647333057"
"('CN', 'N-fertiliser')","0.0118461365614691","0.0118458210941688","8.13895191192391e-05"
"('CN', 'Cultivation of oil seeds')","0.0117967529061242","0.0115140283185182","0.0013489631375479"
"('DE', 'Construction (45)')","0.0112848855642698","0.00950464633952373","0.00501598663978077"
"('US', 'Manufacture of rubber and plastic products (25)')","0.011235047701335","0.00981185820203465","0.00640598634010513"
"('CN', 'Cultivation of cereal grains nec')","0.0112315446511187","0.0108812880600888","0.00163547554760249"
"('US', 'Chemicals nec')","0.0109740061961627","0.00903182257899055","0.00631526504175677"
"('WA', 'Construction (45)')","0.0107277416936175","0.00778680470173467","0.0068234712351711"
"('US', 'Production of electricity by coal')","0.0107162476890546","0.0105700074679528","0.000515841669146617"
"('FR', 'Production of electricity by nuclear')","0.0106681042319965","0.0105429834381212","0.000545547565705285"
"('US', 'Manufacture of motor vehicles, trailers and semi-trailers (34)')","0.0106589238117123","0.00391518154216721","0.00938639039963113"
"('TR', 'Quarrying of stone')","0.0106581502365096","0.0106268894448862","0.000114218270818612"
"('US', 'Manufacture of bricks, tiles and construction products, in baked clay')","0.0106178584683904","0.0106160247283958","0.000237696961767615"
"('US', 'Plastics, basic')","0.0105062006800142","0.0101539633556103","0.00311738075323103"
"('US', 'Production of electricity nec')","0.0104649811201404","0.0104649810267285","6.022985571368e-07"
"('WA', 'Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)')","0.0100775670036131","0.00984276057840024","0.00478367243907377"
"('CN', 'Cultivation of crops nec')","0.0093680999602205","0.00932937098349792","0.000550178261403798"
"('GB', 'Landfill of waste: Textiles')","0.00877897280966548","0.00877828416516299","8.38093330951388e-05"
"('CN', 'Health and social work (85)')","0.00877304452817128","0.00216184253851195","0.0087728510416233"
"('US', 'Public administration and defence; compulsory social security (75)')","0.00860407818970185","0.00716476926864","0.00541927841601301"
"('WA', 'Sea and coastal water transport')","0.00838664572299997","0.00835760293418892","0.000842732186600583"
"('WM', 'Extraction of natural gas and services related to natural gas extraction, excluding surveying')","0.00836031444863721","0.00834582589806317","0.00118811192433933"
"('DE', 'Renting of machinery and equipment without operator and of personal and household goods (71)')","0.00825944437390532","0.00825232885320969","0.00121839399703389"
"('US', 'Processing of Food products nec')","0.00820664380796513","0.00439838215179264","0.00717576033130402"
"('FI', 'Mining of nickel ores and concentrates')","0.00805460710458606","0.00804715850928426","2.42144110006195e-05"
"('CN', 'Manufacture of tobacco products (16)')","0.00791079207930139","0.00756828943655694","0.000592621404869198"
"('US', 'Incineration of waste: Plastic')","0.00785955518134189","0.00785802601674402","4.95624902907182e-05"
"('JP', 'Manufacture of medical, precision and optical instruments, watches and clocks (33)')","0.00769449990756363","0.00768331869623272","0.000201254254620004"
"('US', 'Manufacture of fabricated metal products, except machinery and equipment (28)')","0.00766629481110762","0.0045600224652167","0.0075366648590967"
"('JP', 'Construction (45)')","0.00730903785386901","0.00232276411982442","0.00713941274037707"
"('US', 'N-fertiliser')","0.0072452072767688","0.00724502595715875","4.46793572332551e-05"
"('TR', 'Mining of precious metal ores and concentrates')","0.00723678469220174","0.00721725721141501","8.84876939595984e-05"
"('US', 'Education (80)')","0.0072113642959581","0.00143200143619265","0.00711758928777849"
"('WA', 'Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries')","0.0071860385251607","0.00701790094909661","0.00201943535887766"
"('IN', 'Petroleum Refinery')","0.00713764734514552","0.0040639687615488","0.00608226338041245"
"('CN', 'Manufacture of radio, television and communication equipment and apparatus (32)')","0.0070844054885634","0.00389602595997062","0.00614825213033297"
"('WA', 'Production of electricity by Geothermal')","0.00701133366872237","0.00701132838847929","5.71282148272958e-06"
"('IN', 'Construction (45)')","0.00696102853308462","0.00185350562553634","0.00688206497939151"
"('AU', 'Mining of coal and lignite; extraction of peat (10)')","0.00674397538264863","0.0064734944631696","0.00165637049057534"
"('DE', 'Supporting and auxiliary transport activities; activities of travel agencies (63)')","0.00658836428620022","0.00616730121419902","0.00377549827529298"
"('JP', 'Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)')","0.00648283611361714","0.00625361043733041","0.00339855560892734"
"('IT', 'Production of electricity by biomass and waste')","0.00644728570651341","0.00644676678868616","4.21599304938092e-05"
"('WA', 'Air transport (62)')","0.00644345376330226","0.00575516457188243","0.00183094945352071"
"('DE', 'Manufacture of motor vehicles, trailers and semi-trailers (34)')","0.00643008394129862","0.00342039753368332","0.00559026103926119"
"('JP', 'Mining of other non-ferrous metal ores and concentrates')","0.00636141119685229","0.0062153441755021","0.000354575115298337"
"('GB', 'Collection, purification and distribution of water (41)')","0.00635026159516809","0.00634823052668416","0.000161853524858316"
"('IE', 'Air transport (62)')","0.00627721249290816","0.00583605840729684","0.00132804224092082"
"('WA', 'Inland water transport')","0.00622504340866611","0.00621966402270093","0.000117356068614209"
"('JP', 'Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries')","0.0061217007861547","0.00584844451693415","0.00214807383237929"
"('WA', 'Public administration and defence; compulsory social security (75)')","0.00610859532212103","0.00502225112134224","0.00215168913347849"
"('US', 'Production of electricity by petroleum and other oil derivatives')","0.00608427751844231","0.00608030890132351","3.04793586089032e-05"
"('CN', 'Production of electricity by petroleum and other oil derivatives')","0.00608272947833197","0.00608259175095534","1.9454484899998e-05"
"('DE', 'Public administration and defence; compulsory social security (75)')","0.00608166128532783","0.0058092130089669","0.00159283821515644"
"('US', 'Steam and hot water supply')","0.00601829955159931","0.00601188751311342","5.40849784238249e-05"
"('WA', 'Manufacture of furniture; manufacturing n.e.c. (36)')","0.0060162076419542","0.00511109857106021","0.00224489040428963"
"('TR', 'Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.')","0.00591078271188725","0.00591021883514182","1.72905760226236e-05"
"('WA', 'Petroleum Refinery')","0.00590279328872839","0.00413423735835324","0.00442356227789593"
"('DE', 'Collection, purification and distribution of water (41)')","0.00583813626128895","0.00583556771565822","0.000139013169478667"
"('CN', 'Raw milk')","0.00580499964557463","0.00569649703236887","0.000693447835982122"
"('DE', 'Incineration of waste: Plastic')","0.00580051975788258","0.005791723576148","0.000211942627172888"
"('US', 'Production of electricity by hydro')","0.00578199035273888","0.0057819582055139","9.74723664633014e-05"
"('JP', 'Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)')","0.00576635699384948","0.00550874655135405","0.00427072884991165"
"('ID', 'Processing vegetable oils and fats')","0.00571750286721836","0.00548952863328773","0.000505098322002541"
"('DE', 'Manufacture of machinery and equipment n.e.c. (29)')","0.00562443491006466","0.00433204513579374","0.00437657429133522"
"('WA', 'Cultivation of crops nec')","0.00560879561443975","0.00543642367152042","0.000592684580075252"
"('WA', 'Plastics, basic')","0.00557730871640417","0.00543654974375365","0.000946391005086416"
"('US', 'Paper')","0.0055737625018494","0.0039601073536659","0.00403932482227222"
"('CA', 'Production of electricity by hydro')","0.0055502245615811","0.00554891854501438","0.000130969121105643"
"('US', 'Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)')","0.00552129517914733","0.0049217009814984","0.00252599239658946"
"('US', 'Casting of metals')","0.00549893549634125","0.00535094018449261","0.00110866207872889"
"('KR', 'Petroleum Refinery')","0.00546211934871383","0.00380127593311085","0.00390675718986102"
"('CN', 'Other service activities (93)')","0.00544917573939632","0.00307821005715184","0.00477372683597054"
"('GB', 'Financial intermediation, except insurance and pension funding (65)')","0.00542914560777564","0.0050816598059634","0.0026396323739781"
"('US', 'Production of electricity by biomass and waste')","0.00539572434804483","0.00539572185937233","3.23565910430433e-06"
"('AU', 'Manufacture of gas; distribution of gaseous fuels through mains')","0.00536371216524691","0.00534986846337045","0.000769246278934659"
"('AU', 'Extraction of natural gas and services related to natural gas extraction, excluding surveying')","0.00532803383218938","0.00514744843907828","0.00139267138193109"
"('JP', 'Sea and coastal water transport')","0.00526546798825526","0.00504739147771839","0.00106278249264134"
"('JP', 'Manufacture of motor vehicles, trailers and semi-trailers (34)')","0.00525718636820889","0.00321688629107007","0.00474124302258901"
"('WM', 'Production of electricity by gas')","0.0052200714190734","0.00504810246597317","0.000693993975489332"
"('DE', 'Production of electricity by wind')","0.00521876287637024","0.00521858099039944","0.000118129761410291"
"('US', 'Processing of dairy products')","0.00518012425436905","0.00398258272273825","0.00243001031601282"
"('CN', 'Manufacture of beverages')","0.00506960848933011","0.00418395405985537","0.00167413127335383"
"('WA', 'Sugar refining')","0.00503545889814574","0.00492628205287679","0.000198129879417946"
"('DE', 'Computer and related activities (72)')","0.00502263653244504","0.00494365230665174","0.00189749163899979"
"('CN', 'Publishing, printing and reproduction of recorded media (22)')","0.00490750235880147","0.00239172594580417","0.00490706541876348"
"('WA', 'Financial intermediation, except insurance and pension funding (65)')","0.00477984443814224","0.00454922376338365","0.002037701956326"
"('WA', 'Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)')","0.004663226515812","0.0043906600843395","0.0021478039845056"
"('WA', 'Production of electricity by gas')","0.00465402582275593","0.0045810622295224","0.000384676962885208"
"('AU', 'Construction (45)')","0.00456432240113517","0.00382539887306279","0.00300661561470077"
"('CN', 'Mining of copper ores and concentrates')","0.00449508966876324","0.00449490053309215","1.58515943846784e-05"
"('JP', 'Manufacture of rubber and plastic products (25)')","0.00449001011606292","0.0032753837339526","0.00293872030296973"
"('WA', 'Transport via railways')","0.00442128715548723","0.0043154046488941","0.000612048950094675"
"('US', 'Cultivation of cereal grains nec')","0.0044038408058356","0.00369411571158946","0.00164986551964173"
"('DE', 'Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)')","0.0043835317074737","0.00332886044472394","0.00377464327540588"
"('US', 'Manufacture of cement, lime and plaster')","0.00438213142466726","0.00420659165608378","0.00183648991164294"
"('WA', 'Transport via pipelines')","0.00432556700769734","0.00431568449002181","0.00017758762592862"
"('WM', 'Re-processing of secondary steel into new steel')","0.00431606140504278","0.00428657109441289","0.000634953817816782"
"('US', 'Publishing, printing and reproduction of recorded media (22)')","0.0042199060872318","0.00290100543035272","0.00421675067584869"
"('GB', 'Construction (45)')","0.00420253866385531","0.00345725090767974","0.00328431370357713"
"('JP', 'Petroleum Refinery')","0.00411487609888427","0.00257216312120701","0.00356455781155522"
"('JP', 'Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.')","0.00406985429556804","0.0040563655745772","5.00820932016612e-05"
"('JP', 'Health and social work (85)')","0.00400104214250421","0.00298684478607071","0.00396747084450888"
"('DE', 'Incineration of waste: Paper')","0.00398973563812264","0.00397853129133875","0.000206454212631461"
"('JP', 'Real estate activities (70)')","0.00398332284330937","0.00349701522947159","0.00299859284892006"
"('WA', 'Extraction of crude petroleum and services related to crude oil extraction, excluding surveying')","0.0039812703661126","0.00373977208206225","0.00271499189954222"
"('WA', 'Manufacture of medical, precision and optical instruments, watches and clocks (33)')","0.00397324271901267","0.00390747368283805","0.000366996792848998"
"('IN', 'N-fertiliser')","0.00397238781319511","0.00395336797348204","0.000267294762122657"
"('WM', 'Construction (45)')","0.00391044095409056","0.00132534276170015","0.00366603537441069"
"('WA', 'Manufacture of office machinery and computers (30)')","0.00379111223435912","0.00150902674746428","0.00373884201855534"
"('CN', 'Mining of iron ores')","0.00379052246951412","0.00379049315832986","6.72347139936931e-06"
"('JP', 'Manufacture of basic iron and steel and of ferro-alloys and first products thereof')","0.00373666337287001","0.00291702019926136","0.0028722732575041"
"('US', 'Re-processing of secondary steel into new steel')","0.00368802794738034","0.00302172522893707","0.00233165303011256"
"('WA', 'Manufacture of basic iron and steel and of ferro-alloys and first products thereof')","0.00368154312152358","0.00309946278670349","0.00230683284192461"
"('FR', 'Renting of machinery and equipment without operator and of personal and household goods (71)')","0.00366973205393671","0.00364052240362406","0.00107231462541435"
"('WA', 'Other land transport')","0.003662320170213","0.00349656060002381","0.00182268530552774"
"('CH', 'Chemicals nec')","0.00365889900532014","0.00245300305952201","0.00286357214678025"
"('WA', 'Hotels and restaurants (55)')","0.00364196030430679","0.00296447465873034","0.00240041439824457"
"('WA', 'Real estate activities (70)')","0.00360923462841991","0.00322740730556855","0.00162327729801448"
"('RU', 'Petroleum Refinery')","0.0035721369918169","0.00240410364323484","0.00243988591227015"
"('WM', 'P- and other fertiliser')","0.0035646325570202","0.00308909839451733","0.00122608406871922"
"('RU', 'Extraction of crude petroleum and services related to crude oil extraction, excluding surveying')","0.00353672331282097","0.00343266286616228","0.0023503479033869"
"('WA', 'Supporting and auxiliary transport activities; activities of travel agencies (63)')","0.00353589489041902","0.00343365257803405","0.00129946156463351"
"('US', 'Manufacture of furniture; manufacturing n.e.c. (36)')","0.0035328586322249","0.0034459442199284","0.000612397598171913"
"('CN', 'Cattle farming')","0.00344840446957554","0.00297820748417403","0.00121006288226558"
"('DE', 'Other business activities (74)')","0.00344728824084307","0.00297915082947099","0.00339168950257861"
"('ES', 'Mining of lead, zinc and tin ores and concentrates')","0.00343917748092305","0.00343693593902785","8.91760082135742e-06"
"('DK', 'Sea and coastal water transport')","0.0034088266970014","0.00295996810952643","0.000998465729956858"
"('NL', 'Renting of machinery and equipment without operator and of personal and household goods (71)')","0.00339889123649753","0.003285804485186","0.000808078493384022"
"('KR', 'Construction (45)')","0.00338403000373751","0.000188934316499028","0.00338274136966617"
"('FR', 'Other business activities (74)')","0.00336414001742711","0.00284762619618202","0.00331554726132826"
"('US', 'Landfill of waste: Textiles')","0.00333122405805641","0.00333122326204064","3.28677477252326e-06"
"('DE', 'Incineration of waste: Food')","0.00332604406543041","0.00331870944406126","0.000143045473107683"
"('WM', 'Petroleum Refinery')","0.00331252294583351","0.00290880878746224","0.00212610118401656"
"('US', 'Processing of meat cattle')","0.00331105677720578","0.00222932217239608","0.00149936593559072"
"('DE', 'Manufacture of other transport equipment (35)')","0.0032877926561999","0.00301647116798425","0.00094485573970326"
"('TW', 'Construction (45)')","0.00328213777202652","0.000388581232116969","0.00321186097221252"
